,date,jalore,churu,barmer,jaisalmer,ajmer,ganganagar,sikar,bikaner
26690,1974-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26691,1974-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26692,1974-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26693,1974-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26694,1974-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26695,1974-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26696,1974-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26697,1974-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26698,1974-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26699,1974-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26700,1974-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26701,1974-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26702,1974-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26703,1974-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26704,1974-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26705,1974-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26706,1974-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26707,1974-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26708,1974-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26709,1974-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26710,1974-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26711,1974-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26712,1974-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26713,1974-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26714,1974-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26715,1974-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26716,1974-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26717,1974-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26718,1974-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26719,1974-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26720,1974-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26721,1974-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26722,1974-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26723,1974-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26724,1974-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26725,1974-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26726,1974-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26727,1974-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26728,1974-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26729,1974-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26730,1974-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26731,1974-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26732,1974-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26733,1974-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26734,1974-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26735,1974-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26736,1974-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26737,1974-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26738,1974-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26739,1974-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26740,1974-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26741,1974-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26742,1974-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26743,1974-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26744,1974-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26745,1974-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331
26746,1974-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26747,1974-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26748,1974-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26749,1974-03-28,0.0,0.0,0.0,0.0,30.027,0.0,0.0,0.0
26750,1974-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26751,1974-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26752,1974-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26753,1974-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26754,1974-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26755,1974-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26756,1974-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26757,1974-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26758,1974-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26759,1974-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26760,1974-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107
26761,1974-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26762,1974-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26763,1974-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26764,1974-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26765,1974-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26766,1974-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26767,1974-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26768,1974-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26769,1974-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26770,1974-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26771,1974-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26772,1974-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26773,1974-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26774,1974-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26775,1974-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26776,1974-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26777,1974-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26778,1974-04-26,0.0,0.0,0.1448,0.0,0.0,0.0,0.0,0.0
26779,1974-04-27,0.0,0.0,0.0,0.0,0.0,0.5995,0.0,0.0
26780,1974-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26781,1974-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26782,1974-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26783,1974-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26784,1974-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26785,1974-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26786,1974-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26787,1974-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26788,1974-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26789,1974-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26790,1974-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26791,1974-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26792,1974-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26793,1974-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26794,1974-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26795,1974-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26796,1974-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26797,1974-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26798,1974-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26799,1974-05-17,0.0,0.1367,0.0,0.0,0.0,0.0,0.0,0.0
26800,1974-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26801,1974-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.8752,0.0
26802,1974-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.5971,0.1554
26803,1974-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26804,1974-05-22,0.0,0.0,0.0,0.0,9.6681,0.0,1.2922,0.0
26805,1974-05-23,0.0,0.5553,0.0,0.0,3.1443,0.0,0.9891,0.0
26806,1974-05-24,0.0,0.0,0.0,0.0,0.0,0.0,3.3391,0.0
26807,1974-05-25,0.0,4.4425,0.0,0.0,0.0,0.0,0.2403,0.0
26808,1974-05-26,0.1648,0.0,0.5078,0.0,4.2051,0.0,2.5554,46.8174
26809,1974-05-27,55.814,0.0,24.0747,19.1011,2.2427,0.8393,0.0,0.2331
26810,1974-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26811,1974-05-29,0.6578,0.0,5.8385,4.6176,0.0,0.0,0.0,0.0
26812,1974-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26813,1974-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26814,1974-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26815,1974-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26816,1974-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26817,1974-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26818,1974-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26819,1974-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26820,1974-06-07,0.0,2.3319,0.0,0.0,4.4001,0.0,0.32,0.0
26821,1974-06-08,0.0,5.7126,0.0,0.0,13.371,38.0957,34.417,11.6367
26822,1974-06-09,0.177,0.7959,0.0,0.0,13.8008,0.0,0.0,8.238
26823,1974-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26824,1974-06-11,0.0,9.2014,0.0,0.0,3.2013,0.0,12.1559,4.1043
26825,1974-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26826,1974-06-13,0.0,0.7404,0.0,0.0,0.0,0.0,2.6541,7.9289
26827,1974-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26828,1974-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26829,1974-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26830,1974-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26831,1974-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26832,1974-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26833,1974-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26834,1974-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26835,1974-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26836,1974-06-23,0.0,0.0,0.0,0.0,0.0,0.1798,0.0,0.0
26837,1974-06-24,0.0,6.0652,0.0,0.0,3.5059,21.0513,0.0,4.3504
26838,1974-06-25,1.3654,8.3491,11.0444,1.2084,8.1591,3.5872,4.1644,6.7348
26839,1974-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26840,1974-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26841,1974-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26842,1974-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26843,1974-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26844,1974-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9489,0.0
26845,1974-07-02,0.6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26846,1974-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26847,1974-07-04,0.0,1.8094,0.0,0.0,0.0,2.7519,2.5554,2.529
26848,1974-07-05,0.0,0.0,0.0,0.0,0.0,0.0,4.7825,0.0
26849,1974-07-06,2.1174,0.0,0.0,0.0,0.6971,0.0,0.0,0.0
26850,1974-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26851,1974-07-08,0.0,0.0,0.0,0.0,2.4442,0.0,3.4782,0.4389
26852,1974-07-09,0.0,0.2108,0.0,0.0,18.6563,0.0,0.5886,0.0
26853,1974-07-10,1.5029,2.5422,0.0,0.0,36.2119,0.0,14.9255,0.0
26854,1974-07-11,0.0,37.4196,0.0,0.0,12.5134,0.0,5.2906,0.7241
26855,1974-07-12,0.0,0.0,4.0258,0.0,13.0541,0.0,0.1488,41.5058
26856,1974-07-13,0.8236,4.667,0.6153,0.0,2.0556,28.1908,4.6869,19.0902
26857,1974-07-14,0.0,0.2951,0.0,0.0,22.9731,0.0,4.0638,1.2445
26858,1974-07-15,0.0,55.2468,0.0,0.0,1.4952,0.0,39.1175,0.1317
26859,1974-07-16,0.0,0.2108,0.0,0.0,29.1256,46.8207,7.5003,40.6928
26860,1974-07-17,0.0,1.9167,0.0,0.0,3.6874,5.7469,17.5899,1.6215
26861,1974-07-18,0.0,21.7236,0.0,0.0,3.0275,11.6333,27.847,46.6041
26862,1974-07-19,0.0,9.9965,0.0,0.0,82.7802,34.1406,95.292,2.325
26863,1974-07-20,0.0,6.8314,0.0,0.0,1.5931,0.0,58.425,0.0
26864,1974-07-21,0.0,0.5334,0.0,0.0,3.4123,8.7514,10.488,0.0
26865,1974-07-22,0.0,0.0,0.0,1.0258,22.9426,0.0,5.542,15.8987
26866,1974-07-23,0.0,0.9922,0.0,0.0,16.1467,0.0,0.0,29.0396
26867,1974-07-24,0.0,18.2536,0.0,0.0,53.6926,0.0,24.4327,0.0
26868,1974-07-25,0.0,7.192,0.0,0.0,9.8155,0.0,4.7914,0.0
26869,1974-07-26,0.0,0.7588,0.0,0.0,0.0,0.5395,0.0,0.0
26870,1974-07-27,0.0,14.5233,0.0,1.2464,0.0,0.0,0.6389,0.1453
26871,1974-07-28,0.0,2.8415,0.0,0.0,0.0,0.0,0.0,0.0
26872,1974-07-29,0.0,2.5404,0.0,0.0,0.0,0.0,8.7924,0.0
26873,1974-07-30,0.0,1.0001,0.0,0.0,0.0,0.0,0.4348,0.0
26874,1974-07-31,0.531,0.0,0.0,0.0,13.2245,0.0,12.7026,0.0
26875,1974-08-01,0.4204,0.0,9.3598,0.0,0.0,0.0,0.4348,0.0
26876,1974-08-02,0.0,0.0,0.0,1.1149,0.0,0.0,0.0,0.0
26877,1974-08-03,0.0,0.615,0.0,0.0,0.0,0.4542,0.0,0.0
26878,1974-08-04,0.0,2.543,0.0,0.0,13.5985,0.873,52.4784,0.3632
26879,1974-08-05,0.3967,0.0,0.0,0.0,0.0,0.0,27.7253,0.0
26880,1974-08-06,0.1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26881,1974-08-07,0.155,1.2424,0.0,0.0,0.0,0.0,0.0,0.0
26882,1974-08-08,0.0,2.5177,0.0,0.0,0.0,0.5395,0.0,0.0
26883,1974-08-09,0.0,3.6651,0.0,0.0,0.0,0.0,0.0,0.0
26884,1974-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26885,1974-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26886,1974-08-12,0.0,1.6262,0.0,0.0,0.0,0.0,0.0,0.0
26887,1974-08-13,0.0,0.0,0.0,0.0,0.0,0.0,10.4154,0.0
26888,1974-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26889,1974-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26890,1974-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26891,1974-08-17,0.0,0.5553,0.0,0.0,0.0,0.0,2.5554,0.0
26892,1974-08-18,1.7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26893,1974-08-19,0.0,0.0,0.0,0.0,1.0267,0.0,0.0,0.0
26894,1974-08-20,0.0,0.0,0.0,0.0,0.4653,0.0,1.3544,0.0
26895,1974-08-21,27.617,0.0,0.0,0.0,5.0087,0.0,1.2244,0.6583
26896,1974-08-22,0.155,3.335,0.0,0.0,0.6971,0.0,0.0,0.0
26897,1974-08-23,0.0,6.7382,0.0,0.0,2.9399,0.0,0.9583,0.1453
26898,1974-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26899,1974-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26900,1974-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26901,1974-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26902,1974-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26903,1974-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26904,1974-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26905,1974-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26906,1974-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26907,1974-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26908,1974-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26909,1974-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26910,1974-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26911,1974-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26912,1974-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26913,1974-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26914,1974-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26915,1974-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26916,1974-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26917,1974-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26918,1974-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26919,1974-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26920,1974-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26921,1974-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26922,1974-09-17,1.4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26923,1974-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26924,1974-09-19,0.5782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26925,1974-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26926,1974-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26927,1974-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26928,1974-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26929,1974-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26930,1974-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26931,1974-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26932,1974-09-27,2.8792,2.5667,0.7031,2.5993,0.0,0.0,1.7659,8.1558
26933,1974-09-28,0.6118,0.0,0.0,0.0,4.4855,0.0,0.6389,0.0
26934,1974-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26935,1974-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26936,1974-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26937,1974-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26938,1974-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26939,1974-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26940,1974-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26941,1974-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26942,1974-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26943,1974-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26944,1974-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26945,1974-10-10,0.0,0.0,0.0,0.0,10.0522,0.0,1.7391,0.0
26946,1974-10-11,0.0,0.0,0.0,0.0,35.4315,0.0,20.579,0.0
26947,1974-10-12,8.2214,0.6539,0.0,0.0,19.1548,0.0,22.1774,0.0
26948,1974-10-13,0.0,3.8872,0.0,0.0,11.2509,0.0,55.6902,0.0
26949,1974-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.4348,0.0
26950,1974-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26951,1974-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26952,1974-10-17,0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26953,1974-10-18,11.416,0.0,1.6061,0.0,0.0,0.0,0.0,0.0
26954,1974-10-19,36.7667,0.0,1.0834,2.2256,0.0,0.0,0.0,0.0
26955,1974-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626
26956,1974-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26957,1974-10-22,0.0,0.0,0.0,0.8393,0.0,0.0,0.0,0.0
26958,1974-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26959,1974-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26960,1974-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26961,1974-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26962,1974-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26963,1974-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26964,1974-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26965,1974-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26966,1974-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26967,1974-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26968,1974-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26969,1974-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26970,1974-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26971,1974-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26972,1974-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26973,1974-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26974,1974-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26975,1974-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26976,1974-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26977,1974-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26978,1974-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26979,1974-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26980,1974-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26981,1974-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26982,1974-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26983,1974-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26984,1974-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26985,1974-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26986,1974-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26987,1974-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26988,1974-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26989,1974-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26990,1974-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26991,1974-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26992,1974-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26993,1974-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26994,1974-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26995,1974-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26996,1974-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26997,1974-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26998,1974-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26999,1974-12-03,0.0,0.0,0.0,0.0,0.0,0.0,2.236,0.0
27000,1974-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.051,0.0
27001,1974-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002,1974-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27003,1974-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27004,1974-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27005,1974-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27006,1974-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27007,1974-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27008,1974-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27009,1974-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27010,1974-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27011,1974-12-15,0.0,2.6157,2.6056,0.0,0.0,0.0,1.741,3.0735
27012,1974-12-16,2.7072,2.5177,0.0,0.0,0.0,0.0,2.496,0.0
27013,1974-12-17,0.0,6.4704,0.0,0.0,0.0,0.0,2.217,0.0
27014,1974-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27015,1974-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27016,1974-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
